id	title	story	gender	link	image
32	폴리스 스토리	홍콩 경찰청의 특수기동대 소속 진가구 순경(성룡)은 낙천적인 성격과 뛰어난 능력으로 모든 사람들로부터 인기가 높다. 특수 기동대 훈련을 마치고 본서로 돌아온 진가구는 동료들과 함께 악명 높은 마약밀매 조직인 구탐파 일당을 일망 타진하는 작전에 투입되어 범죄자들과 일대 격전을 벌인 끝에 두목인 구탐을 혼자서 체포하여 일약 경찰의 영웅이 된다. 서장은 부족한 증거를 보완하기 위해 구탐의 여비서인 셀리나를 무혐의 처리해 주는 대신 법정에서 구탐의 혐의를 입증해 줄 수 있는 증언을 해 줄 것을 요청하고 구탐의 부하들이 셀리나를 해치지 못하도록 재판이 열릴 때까지 보호하는 임무를 진가구에게 맡긴다. 그러나 증언을 탐탁찮게 여기는 셀리나는 진가구의 녹음기에 장난을 쳐놓은 뒤 달아나 버리고 셀리나 없이 재판정에 나간 진가구는 증언대에서 대망신만 당한다. 그 일로 구탐은 풀려나고 진가구는 징계를 받는다. 그러나 진가구는 이에 굴하지 않고 셀리나의 행방을 찾지만 구탐의 부하들의 함정에 빠져 셀리나를 구해내는 데엔 성공하나 대신 구탐의 끄나풀 노릇을 한 모순경을 죽인 살인범으로 누명을 쓰고 쫓기게 된다. 그러나 진가구는 포기하지 않고 구탐의 주위를 맴돌다가 자료를 ?내려던 셀리나를 잡으러 온 그들의 일당과 대격투를 벌여 마침내 구탐과 그 일당을 체포하고 셀리나의 도움으로 누명도 멋고 구탐의 범죄를 입증할 증거까지 함께 확보한다.	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=10746	https://movie-phinf.pstatic.net/20150312_242/1426141162841F2pco_JPEG/movie_image.jpg?type=f67
33	해리가 샐리를 만났을 때	"""우린 친구가 될 수 없겠네요."" 대학 졸업 후 뉴욕행을 함께 하게 된 해리와 샐리. ‘남자와 여자는 친구가 될 수 없다’는 명제로 두 사람은 설전을 벌이고, 성격도 취향도 정반대인 서로를 별종이라 생각한다. 뉴욕에 도착한 두 사람은 짧은 인사를 나누고 곧바로 헤어진다. ""너랑 연애 안 하길 천만다행이야."" 몇 년 뒤, 우연히 서점에서 재회한 두 사람. 샐리는 연인과 이별했고 해리는 아내에게 이혼을 통보 받았다. 두 사람은 이별에 대해 이야기하며 급속도로 가까워지고 비로소 둘도 없는 친구가 된다. ""조금만 더 안아줘."" 어느 날 샐리는 헤어진 연인의 결혼 소식을 듣게 되고 뒤늦은 이별의 아픔에 슬퍼한다. 해리는 그런 그녀를 말없이 안아주고 위로의 키스는 뜻밖의 하룻밤으로 이어지는데… 다음 날 아침, 우린 친구일까, 연인일까?"	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=10250	https://movie-phinf.pstatic.net/20161221_55/1482281902322WSKrJ_JPEG/movie_image.jpg?type=f67
34	컨저링 2	1977년 영국 엔필드. 엄마 페기와 네 남매가 살고 있는 가족의 집에 정체를 알 수 없는 존재가 나타난다. 일명 폴터가이스트 유령. 벽을 두드리는 소리, 사악한 목소리, 유령은 밤마다 가구와 물건들, 심지어 아이들까지 공중에 띄우는 등 기이한 일들을 일으킨다. 결국 교회의 요청을 받은 워렌 부부가 영국 엔필드의 집을 찾아가 사건을 조사한다. 그러나 워렌 부부는 그 집에서 예상보다 더욱 엄청난 상대를 만나게 되고, 워렌 부부의 목숨까지 위협받는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=114282	https://movie-phinf.pstatic.net/20160525_161/1464156291880IEpkO_JPEG/movie_image.jpg?type=f67
35	원피스 필름 골드	세계 정부도 손대지 못하는 절대 성역이자, 밤낮을 가리지 않고 화려한 쇼가 펼쳐지는 세계 최대의 엔터테인먼트 도시 ‘그랑 테소로’. 이곳에 도착한 루피와 밀짚모자 해적단은 ‘그랑 테소로’의 주인이자 ‘골드골드 열매’의 능력자인 ‘길드 테소로’가 준비한 승자와 패자간의 비정한 룰이 존재하는 게임에 참여하게 되는데…. 동료를 위해, 자유를 위해 루피와 밀짚모자 해적단의 운명을 건 베팅이 시작된다!	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=146214	https://movie-phinf.pstatic.net/20161115_242/1479176476136eUMhd_JPEG/movie_image.jpg?type=f67
36	극비수사	1978년 부산에서 일어난 실제 이야기 한 아이가 유괴된 후, 수사가 시작되고 아이 부모의 특별 요청으로 담당이 된 공길용 형사는 아이를 보호하기 위해 극비 수사를 진행하기로 한다. 한편, 가족들은 유명한 점술집을 돌아다니며 아이의 생사여부를 확인하지만 이미 아이가 죽었다는 절망적인 답만 듣게 되고, 마지막으로 도사 김중산을 찾아간다. “분명히 살아 있습니다” 아이의 사주를 풀어보던 김도사는 아직 아이가 살아있고, 보름 째 되는 날 범인으로부터 첫 연락이 온다고 확신한다. 보름째 되는 날, 김도사의 말대로 연락이 오고, 범인이 보낸 단서로 아이가 살아있음을 확신한 공형사는 김도사의 말을 믿게 된다. 하지만 한 달이 지나도록 수사는 진전되지 않고, 모두가 아이의 생사 보다 범인 찾기에 혈안이 된 상황 속에 공형사와 김도사 두 사람만이 아이를 살리기 위한 수사를 계속 진행하는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=122120	https://movie-phinf.pstatic.net/20150515_16/1431653299268yvog1_JPEG/movie_image.jpg?type=f67
37	개를 훔치는 완벽한 방법	어느 순간 아빠와 함께 집이 사라져 버렸다! 그래서 지소는 동생 지석이랑 엄마와 함께 미니 봉고차에 지낸 지 벌써 한 달. 딱 일주일만 있다가 이사 간다는 엄마 말은 더 이상 믿을 수 없다. [개를 훔친다 → 전단지를 발견한다 → 개를 데려다 준다 → 돈을 받는다 → 행복하게 끝.] 완벽해! 집을 구하기 위해 지소는 ‘개를 훔치는 완벽한 방법’을 계획한다. 개를 잃어버려도 금방 다시 사지 않을 어중간한 부자집, 들고 뛰기에 적당한 어중간한 크기, 훔칠 개를 물색하던 지소는 레스토랑 마르셀의 주인인 노부인의 개 ‘월리’를 목표로 정하는데… 올 겨울, 가장 완벽하게 전 세대의 마음을 훔친다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=112040	https://movie-phinf.pstatic.net/20141208_45/1418001254242PfcoF_JPEG/movie_image.jpg?type=f67
38	빠삐용	프랑스령인 적도 부근 기아나로 향하던 죄수 수송선에서 빠삐용(스티브 맥퀸 분)과 드가(더스틴 호프만 분)는 서로 만난다. 빠삐용은 무죄지만 살인죄로 그리고 드가는 위조 지폐범으로, 죄수들이 겪는 끔찍한 일들을 겪게 된다. 시간이 지나면서 빠삐용과 드가 사이에는 짙은 우정이 오간다. 빠삐용은 자신을 범인으로 몰아붙인 검사에 대한 복수 때문에, 드가는 아내에게 당한 배신 때문에 탈주를 하기로 한다. 그러나 첫번째 탈주에서 이들은 실패하여 무시무시한 독방에서 2년을 보내게 되며 빠삐용은 다시 탈주를 시도하여 겨우 콜롬비아에 도착하여 지내다가 수도원의 원장에게 속아 다시 세인트 조셉프의 독방에서 5년을 보내게 된다. 이런 중에도 드가의 우정만이 빠삐용에게 용기를 주는데...	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=154288	https://movie-phinf.pstatic.net/20190227_48/1551229712753QtpBM_JPEG/movie_image.jpg?type=f67
39	더 울프 오브 월 스트리트	세상을 발칵 뒤집은 희대의 사기극! 최고들이 만들어낸 거짓말 같은 실화! 화려한 언변, 수려한 외모, 명석한 두뇌를 지닌 조단 벨포트(레오나르도 디카프리오)는 주가 조작으로 월스트리트 최고의 억만장자가 된다. 주체할 수 없이 많은 돈을 손에 쥔 그는 술과 파티, 여자에게 아낌 없이 쏟아 붓고, 급기야 FBI의 표적이 되는데… 인생은 한 방! 제대로 사기치고 화끈하게 즐겨라!	N	https://movie.naver.com/movie/bi/mi/basic.nhn?code=95333	https://movie-phinf.pstatic.net/20140123_84/1390455489585Risz0_JPEG/movie_image.jpg?type=f67
40	시네마 천국	유명 영화감독으로 활약 중인 토토(자크 페렝)는 고향 마을의 영사기사 알프레도(필립 느와레)의 사망소식에 30년 만에 고향을 찾는다. 어린 시절 영화가 세상의 전부였던 소년 토토(살바토레 카스치오)는 학교 수업을 마치면 마을 광장에 있는 낡은 ‘시네마천국’이라는 극장으로 달려가 영사 기사 알프레도와 친구로 지내며 어깨너머로 영사기술을 배운다. 어느 날 관객들을 위해 광장에서 야외 상영을 해주던 알프레도가 그만 화재 사고로 실명하게 되고, 토토가 그의 뒤를 이어 ‘시네마천국’의 영상기사로 일하게 된다. 실명한 후에도 토토의 친구이자 아버지로 든든한 정신적 지주가 되어준 알프레도는 청년이 된 토토(마코 레오나디)가 사랑하는 여자 엘레나(아그네즈 나노)의 부모님의 반대로 좌절하자 넓은 세상으로 나가서 더 많은 것을 배우라며 권유하고 토토는 고향을 떠나게 되는데...	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=10001	https://movie-phinf.pstatic.net/20200511_80/15891794383718GdQN_JPEG/movie_image.jpg?type=f67
41	본 얼티메이텀	고도의 훈련을 받은 최고의 암살요원 제이슨 본. 사고로 잃었던 기억을 단편적으로 되살리던 제이슨 본은 자신을 암살자로 만든 이들을 찾던 중 ‘블랙브라이어’라는 존재를 알게 된다. ‘블랙브라이어’는 비밀요원을 양성해내던 '트레드스톤'이 국방부 산하의 극비조직으로 재편되면서 더욱 막강한 파워를 가지게 된 비밀기관. 그들에게 자신들의 비밀병기 1호이자 진실을 알고 있는 유일한 인물인 제이슨 본은 반드시 제거해야 하는 대상이다. 니키의 도움으로 블랙브라이어의 실체를 알게 된 제이슨 본은 런던, 마드리드, 모로코 그리고 뉴욕까지 전세계를 실시간 통제하며 자신을 제거하고 비밀을 은폐하려는 조직과 숨막히는 대결을 시작하는데…	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=59075	https://movie-phinf.pstatic.net/20160628_2/1467080136011unJpU_JPEG/movie_image.jpg?type=f67
42	레옹	한 손엔 우유 2팩이 든 가방, 다른 한 손엔 화분을 들고 뿌리 없이 떠도는 킬러 레옹은 어느 날 옆집 소녀 마틸다의 일가족이 몰살 당하는 것을 목격한다. 그 사이 심부름을 갔다 돌아 온 마틸다는 가족들이 처참히 몰살 당하자 레옹에게 도움을 청한다. 가족의 원수를 갚기 위해 킬러가 되기로 결심한 12세 소녀 마틸다는 레옹에게 글을 알려주는 대신 복수하는 법을 배우게 된다. 드디어 그녀는 가족을 죽인 사람이 부패 마약 경찰 스탠스임을 알게 되고, 그의 숙소로 향하게 되는데…	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=161941	https://movie-phinf.pstatic.net/20180726_254/15325707008675LH9b_JPEG/movie_image.jpg?type=f67
43	레드 스패로	아름다운 외모와 타고난 재능의 발레리나 '도미니카' (제니퍼 로렌스)는 갑작스러운 부상으로 더 이상 무대에 오를 수 없게 된다. 불확실한 미래 앞에 거부할 수 없는 제안을 받게 된 그녀는 엄마를 지키기 위해 '레드 스패로'가 되기로 결심한다. 유혹하고 조종하고 제거하라! 젊은 요원들의 육체와 정신을 극한으로 몰아붙여 몸과 마음을 이용해 타겟의 심리를 파고드는 훈련으로 스파이를 양성하는 비밀정보기관 '레드 스페로'. 한계를 뛰어넘는 훈련과정을 통해 '레드 스패로' 사상 가장 치명적인 스파이로 새롭게 태어난 '도미니카'. 그녀는 조직에 숨어있는 이중 첩자를 알아내기 위해 미국 CIA 요원을 유혹한다. 그러나 그는 오히려 그녀가 믿을 사람은 자신뿐이라고 말하는데... 속고 속이는 위험한 작전, 살아남기 위해 승자가 되어야만 한다.	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=151744	https://movie-phinf.pstatic.net/20180223_57/1519363223595pEnif_JPEG/movie_image.jpg?type=f67
44	아일라	1950년 한국전쟁에 파병된 ‘슐레이만’은 칠흑 같은 어둠 속 홀로 남겨진 5살 소녀를 발견한다. 전쟁과 부모를 잃은 충격 속에 말을 잃은 소녀. ‘슐레이만’은 소녀에게 터키어로 ‘달’이라는 뜻의 ‘아일라’라는 이름을 지어주고 함께 부대로 향한다. 서로에게 무엇과도 바꿀 수 없는 가장 소중한 존재가 된 두 사람. 그러나 행복도 잠시, ‘슐레이만’은 종전과 함께 고국으로 돌아가라는 명령을 받게 되고, ‘아일라’를 끝까지 지켜내기 위해 모두의 반대 속에 자신의 선택을 감행하게 되는데… 전 세계를 감동시킨 위대한 이야기가 찾아온다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=169240	https://movie-phinf.pstatic.net/20180524_108/1527129319423XRTcI_JPEG/movie_image.jpg?type=f67
45	스트레이트 아웃 오브 컴턴	닥터 드레, 이지 E, 아이스 큐브, MC렌, DJ 옐라. 그들이 결성한 역사상 가장 악명 높은 그룹 N.W.A 힙합이란 예술로 세상에 반기를 든 문제적 그룹을 보라.	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=130957	https://movie-phinf.pstatic.net/20150817_252/1439772644310FbgMs_JPEG/movie_image.jpg?type=f67
46	암살	1933년 조국이 사라진 시대 대한민국 임시정부는 일본 측에 노출되지 않은 세 명을 암살작전에 지목한다. 한국 독립군 저격수 안옥윤, 신흥무관학교 출신 속사포, 폭탄 전문가 황덕삼! 김구의 두터운 신임을 받는 임시정부 경무국 대장 염석진은 이들을 찾아 나서기 시작한다. 암살단의 타깃은 조선주둔군 사령관 카와구치 마모루와 친일파 강인국. 한편, 누군가에게 거액의 의뢰를 받은 청부살인업자 하와이 피스톨이 암살단의 뒤를 쫓는데... 친일파 암살작전을 둘러싼 이들의 예측할 수 없는 운명이 펼쳐진다!	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=121048	https://movie-phinf.pstatic.net/20150713_74/14367488229802tA3J_JPEG/movie_image.jpg?type=f67
47	리즈와 파랑새	“너에겐 날개가 있고, 끝없이 펼쳐진 하늘도 있어” 늘 혼자였던 ‘리즈’ 앞에 어떤 소녀가 나타났어. 두 사람은 둘도 없는 친구가 되지만, 결국 헤어졌지. 왜냐면 그 소녀는 사실 ‘파랑새’였거든. “이 동화, 꼭 우리 얘기 같지 않니?” 외톨이 ‘미조레’에게 다가와 친구가 되어준 ‘노조미’, 평생 단짝일 줄 알았던 둘은 어느새 고3 마지막 콩쿠르 합주곡 [리즈와 파랑새]를 준비한다. 머지않은 졸업이 두렵기만 한 미조레에게 노조미는 ‘동화는 언제나 해피엔딩!’이라며 더 활짝 웃어 보이는데… 이들의 마지막 연주는 아름답게 울려 퍼질 수 있을까?	M	https://movie.naver.com/movie/bi/mi/basic.nhn?code=172040	https://movie-phinf.pstatic.net/20180927_243/1538012056029ipVNB_JPEG/movie_image.jpg?type=f67
48	원더	누구보다 위트 있고 호기심 많은 매력 부자 ‘어기'(제이콥 트렘블레이). 하지만 남들과 다른 외모로 태어난 ‘어기'는 모두가 좋아하는 크리스마스 대신 얼굴을 감출 수 있는 할로윈을 더 좋아한다. 10살이 된 아들에게 더 큰 세상을 보여주고 싶었던 엄마 ‘이사벨’(줄리아 로버츠)과 아빠 ‘네이트’(오웬 윌슨)는 ‘어기'를 학교에 보낼 준비를 하고, 동생에게 모든 것을 양보해왔지만  누구보다 그를 사랑하는 누나 ‘비아'도 ‘어기'의 첫걸음을 응원해준다.  그렇게 가족이 세상의 전부였던 ‘어기'는 처음으로 헬멧을 벗고 낯선 세상에 용감하게 첫발을 내딛지만 첫날부터 ‘남다른 외모'로 화제의 주인공이 되고, 사람들의 시선에 큰 상처를 받는다. 그러나 ‘어기'는 27번의 성형(?)수술을 견뎌낸 긍정적인 성격으로 다시 한번 용기를 내고, 주변 사람들도 하나둘 변하기 시작하는데...	F	https://movie.naver.com/movie/bi/mi/basic.nhn?code=196967	https://movie-phinf.pstatic.net/20200826_137/1598403580338xjmCn_JPEG/movie_image.jpg?type=f67
